"Address","Content Type","Status Code","Status","HTTP Version","Indexability","Indexability Status","Canonical Link Element 1","Meta Robots 1","X-Robots-Tag 1"
"https://www.sofoservis.sk/medzinarodne-stahovanie/holandsko","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/holandsko","index, follow",""
"https://www.sofoservis.sk/_next/static/chunks/app/medzinarodne-stahovanie/page-468b87a310090d6f.js?dpl=dpl_3GP9ceHiL7vtr5UFShBBKPRvEpiA","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/zurich","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/zurich","index, follow",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/frankfurt","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/frankfurt","index, follow",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/dublin","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/dublin","index, follow",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/norsko","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/norsko","index, follow",""
"https://www.sofoservis.sk/stahovanie-na-slovensko","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/stahovanie-na-slovensko","index, follow",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/pariz","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/pariz","index, follow",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/budapest","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/budapest","index, follow",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/belgicko","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/belgicko","index, follow",""
"https://www.sofoservis.sk/medzinarodne-stahovanie/nemecko","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.sofoservis.sk/medzinarodne-stahovanie/nemecko","index, follow",""
